更新时间,#genre#
20260403 02:02,url

RespoTime,whitelist,#genre#
1235.12ms,Blue Sky,https://cdn5.smart-tv-data.com/bluesky/bluesky-live/playlist.m3u8
1235.19ms,蜡笔小新,https://live.ottiptv.cc/bilibili/30837590
1235.43ms,车载DJ《今夜为你醉...》,https://vdse.bdstatic.com//b68123a666cce39e7413da912e3675a3.mp4
1235.45ms,Rai 1 Ⓖ,https://mediapolis.rai.it/relinker/relinkerServlet.htm?cont=2606803&output=7&forceUserAgent=rainet/4.0.5
1235.71ms,四川峨眉山远眺贡嘎雪山,https://gcalic.v.myalicdn.com/gc/emsyh_1/index.m3u8
1235.89ms,河南-八里沟桃花湾瀑布,https://gcalic.v.myalicdn.com/gc/blg05_1/index.m3u8?contentid=2820180516001
1236.06ms,台州温岭民生,http://35813.hlsplay.aodianyun.com/tv_radio_35813/tv_channel_1287.m3u8
1236.74ms,隋唐英雄传,http://jiaojirentv.top/2020/yy.php?id=1352475619
1237.22ms,音乐广播,https://tv.iill.top/fm/552
1237.24ms,Parlamenti TAB közvetítés,https://tab.parlament.hu:446/edgelive/smil:mkogytab.smil/playlist.m3u8
1237.26ms,Expressen TV,https://cdn0-03837-liveedge0.dna.ip-only.net/03837-liveedge0/smil:03837-tx2/playlist.m3u8
1237.43ms,「江苏」音乐广播,https://tv.iill.top/fm/415
1237.79ms,衢州新闻|澜露直播,http://www.liangcl.top:8686/rtp/233.50.201.155:5140
1238.60ms,Kanal 10 Sverige,https://rrr.sz.xlcdn.com/?account=cn_kanal10media&file=live_transcoded&type=live&service=wowza&protocol=https&output=playlist.m3u8
1238.84ms,TV Câmara,https://stream3.camara.gov.br/tv1/manifest.m3u8
1239.40ms,嘉善|澜露直播,https://p2hs.vzan.com/slowlive/633251673265558519/live.m3u8
1239.50ms,「湖北」宜昌魅力930,https://tv.iill.top/fm/2281
1240.15ms,「浙江」金华交通音乐广播,https://tv.iill.top/fm/913
1240.86ms,「辽宁」经济广播,https://tv.iill.top/fm/443
1241.73ms,阆中|澜露直播,https://p2hs.vzan.com/slowlive/798833473879633259/live.m3u8
1241.79ms,QBunnyTV,https://live.iill.top/twitch/QBunnyTV
1241.85ms,惠民综合|澜露直播,http://43.138.196.212/q0l.php?id=bzhmzh
1241.86ms,「山东」崂山921,https://tv.iill.top/fm/2262
1241.98ms,「宁夏」旅游广播,https://tv.iill.top/fm/1294
1242.19ms,西寧新聞綜合,https://t.freetv.fun/live/xi-zhu-xin-wen-zong-he-1.flv
1242.21ms,美亚电影,http://zjrtv.vip/live/?tbs=mydy
1242.33ms,「湖北」荆州901交通广播,https://tv.iill.top/fm/1556
1242.69ms,伪装者,http://jiaojirentv.top/2020/yy.php?id=1354936244
1242.76ms,「贵州」黔西南交通旅游广播,https://tv.iill.top/fm/1657
1242.93ms,「山东」烟台交通广播,https://tv.iill.top/fm/1378
1242.98ms,「新疆」文化旅游广播,https://tv.iill.top/fm/622
1243.03ms,哈尔滨文艺广播,https://tv.iill.top/fm/836
1243.38ms,齐齐哈尔综合广播,https://tv.iill.top/fm/2330
1244.13ms,「江苏」南通新闻综合广播,https://tv.iill.top/fm/883
1244.35ms,潜江综合,https://p2hs.vzan.com/slowlive/481008854192202056/live.m3u8
1244.60ms,「广东」交通之声,https://tv.iill.top/fm/495
1244.70ms,尘封十三载第03集,https://hd.lz-cdn18.com/20230406/1699_2f8cac84/index.m3u8
1244.83ms,五莲文化|澜露直播,http://1.94.31.214/php/qilu.php?id=rzwlwh
1244.88ms,安徽卫视,http://gfr.x3322.net:9901/tsfile/live/1092_1.m3u8
1245.30ms,海宁生活|澜露直播,https://p2hs.vzan.com/slowlive/140655701702632623/live.m3u8
1245.57ms,「河北」衡水交通广播,https://tv.iill.top/fm/390
1245.64ms,平阴乡村|澜露直播,http://1.94.31.214/php/qilu.php?id=jnpyxc
1245.87ms,「云南」昆明新闻资讯广播,https://tv.iill.top/fm/2309
1246.61ms,「云南」玉溪交通旅游广播,https://tv.iill.top/fm/1662
1247.09ms,蘇州電影娛樂,https://t.freetv.fun/live/su-zhou-dian-ying-yu-le-xin-xi-1.flv
1247.21ms,「广东」台山人民广播电台,https://tv.iill.top/fm/2443
1247.59ms,电影_救援,http://cdn.jdshipin.com:8880/huya.php?id=21059594
1247.67ms,怀仁综合,https://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc-1.m3u8
1247.69ms,CCTV8,https://ldocctvwbcdbd.a.bdydns.com/ldocctvwbcd/cdrmldcctv8_1/index.m3u8?BR=hd
1247.86ms,济阳影视|澜露直播,http://1.94.31.214/php/qilu.php?id=jnjyys
1248.16ms,胶州综合|澜露直播,http://1.94.31.214/php/qilu.php?id=qdjzzh
1248.25ms,「贵州」交通广播,https://tv.iill.top/fm/1700
1248.32ms,武进新闻,https://live.wjyanghu.com/live/CH1.m3u8
1248.40ms,泰州-2,http://stream1.mytaizhou.net/jjshnew/playlist.m3u8
1248.45ms,「电视伴音」天津卫视,http://satellitepull.cnr.cn/live/wxtjws/playlist.m3u8
1248.91ms,广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-16.ctv
1248.98ms,CGTN西语,http://goo.bkpcp.top/mg/cgtne
1249.10ms,睛彩中原,https://dxtx.hntv.tv/live/jczy.m3u8?txSecret=e785008e49564e5e738439b4dd2ae68e&txTime=7C4C6207&wsSecret=c1723b4ea932cdf383e8646d7de621f1&wsTime=1775160002
1249.14ms,哈尔滨经济广播,https://tv.iill.top/fm/842
1249.28ms,「辽宁」大连1043,https://tv.iill.top/fm/1269
1249.31ms,FTV News,https://ythls.armelin.one/channel/UC2VmWn8dAqkzlQqvy02E1PA.m3u8
1249.33ms,嘉佳卡通,https://t.freetv.fun/live/jia-jia-qia-tong-5.php
1249.66ms,北京卫视,http://gfr.x3322.net:9901/tsfile/live/1089_1.m3u8
1249.85ms,阿坝藏语综合,http://apppull.aba-news.com.cn/live/be57fb5401901000b611a82100000000.flv?wsSecret=23cc6d3b9c6c1c4b1bbb3f2fe23107bc&wsTime=2019657600
1250.55ms,芈月传,https://live.ottiptv.cc/huya/11352975
1250.81ms,陈瑞-父亲,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_4247454&response=res&format=mp4&type=convert_url
1250.89ms,陈瑞-别思,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_3429064&response=res&format=mp4&type=convert_url
1250.98ms,长春公主岭综合,http://stream5.jlntv.cn/gzl/playlist.m3u8
1251.20ms,四川峨眉山远眺万佛顶,https://gcalic.v.myalicdn.com/gc/emswfs_1/index.m3u8
1251.81ms,陈瑞-天长地久,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1583220&response=res&format=mp4&type=convert_url
1252.69ms,四川|武胜综合,http://live2.gatv.com.cn:86/live/WS.m3u8
1252.94ms,天津卫视,http://111.61.236.247:9081/hls/29/index.m3u8
1253.33ms,河北卫视,https://www.yangshipin.cn/tv/home?pid=600002493
1253.82ms,高校广播,https://tv.iill.top/fm/553
1253.84ms,「云南」红河综合广播,https://tv.iill.top/fm/1683
1254.24ms,龙飘飘經典老歌《后悔爱上你》,https://vdse.bdstatic.com//bde5b937e292c240a4322d9719deb98b.mp4
1254.37ms,广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-15.ctv
1254.57ms,「内蒙古」鄂尔多斯文体交通广播,https://tv.iill.top/fm/2283
1254.64ms,「安徽」马鞍山综合广播,https://tv.iill.top/fm/1738
1254.66ms,「山东」桓台广播,https://tv.iill.top/fm/1675
1254.88ms,海南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5129&tk=a0c4f6cfaba3
1254.89ms,「江苏」无锡梁溪之声广播,https://tv.iill.top/fm/1440
1255.18ms,「山东」东营交通音乐广播,https://tv.iill.top/fm/992
1255.33ms,博山新闻|澜露直播,http://47.109.155.164/爱齐鲁.php?id=zbbsxw
1255.63ms,浙江卫视,http://ali-xwl.cztv.com/live/channel01720Plxw.m3u8
1256.01ms,江苏卫视,http://gfr.x3322.net:9901/tsfile/live/1086_1.m3u8
1256.13ms,「江苏」宿迁音乐广播,https://tv.iill.top/fm/1323
1256.15ms,台湾,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/1627f3db2a1040eaa42b8fe0e9866fb7/main.m3u8
1256.18ms,沂源生活|澜露直播,http://1.94.31.214/php/qilu.php?id=zbyysh
1256.26ms,陈瑞-爱得真伤的深,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1218839&response=res&format=mp4&type=convert_url
1256.73ms,「浙江」义乌交通广播,https://tv.iill.top/fm/2247
1257.18ms,「江西」赣州交通音乐广播,https://tv.iill.top/fm/971
1257.23ms,「江苏」声动吴江891,https://tv.iill.top/fm/1624
1257.34ms,寿光综合|澜露直播,http://47.109.155.164/爱齐鲁.php?id=wfsgzh
1257.36ms,新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1964&tk=f6cc1e0a0e1a
1257.37ms,辽宁卫视,http://61.136.172.236:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
1257.69ms,Radio ZETA,https://dd782ed59e2a4e86aabf6fc508674b59.msvdn.net/live/S9346184/XEx1LqlYbNic/playlist.m3u8
1258.32ms,北京财经,https://wstvcpudali.v.myalicdn.com/wstvcpud/udrmbtv5_1/index.m3u8?adapt=0&BR=audio
1258.51ms,「广东」广州青少年广播,https://tv.iill.top/fm/729
1258.90ms,「B站」英雄联盟,https://live.iill.top/bilibili/6
1258.98ms,「湖南」长沙交通广播,https://tv.iill.top/fm/1061
1259.21ms,CCTV4,http://php.jdshipin.com:8880/bst2.php?id=cctv4k/15000000
1259.39ms,「山西」文艺广播,https://tv.iill.top/fm/636
1259.61ms,湖南,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/18a8a559464448dbaf60d33913e09aea/main.m3u8
1259.70ms,「福建」宁德综合广播,https://tv.iill.top/fm/1513
1259.76ms,「浙江」舟山交通音乐广播,https://tv.iill.top/fm/922
1260.41ms,「云南」昆明汽车音乐广播,https://tv.iill.top/fm/2312
1260.54ms,CCTV7,http://www.freetv.top/migu/673168121.m3u8?migutoken=bea4d574a7f96c7e95fb2000e191d57743cfdadfa9a4819385a46bf2bf269d9cf13b9bcc1494158b5bc16ce7d6751825800030253b91daf31a298122a2511f45821009cbeca64d12349bc0227d
1260.66ms,Белгород 24,http://belnovosti.cdn.easyhoster.ru:8080/stream.m3u8
1260.76ms,「甘肃」交通广播,https://tv.iill.top/fm/483
1261.26ms,「辽宁」交通广播,https://tv.iill.top/fm/444
1261.41ms,北京衛視,https://t.freetv.fun/live/bei-jing-wei-shi-5.php
1261.53ms,「广东」南方生活广播,https://tv.iill.top/fm/494
1261.56ms,「广东」广州经济交通广播,https://tv.iill.top/fm/731
1261.78ms,「山东」动感955,https://tv.iill.top/fm/1582
1262.20ms,「新疆」维吾尔语交通文艺广播,https://tv.iill.top/fm/625
1262.64ms,「山东」烟台综合广播,https://tv.iill.top/fm/1376
1263.41ms,阜阳都市文艺|澜露直播,http://41007.hlsplay.aodianyun.com/tv_radio_41007/tv_channel_2854.m3u8?auth_key=4835990545-0-0-80a02249988a1cd7a605401bb3a97442&extra_key=ohSJKJdeEa3QQlgmBxpudi6ezxha2e0nc6NZj3SHRORmaEFCgqd6yS2lGW3j-QQf56tTLDfQMDwAAnYcmDicXDRhX7-vqQx3Y2n2ERhE5FWfT3X--ob2iuEq3JtYdHC_ndaPCeOBQdXbH--HpXp2yu84RkSRTHg6mejJ52Qu7did-D4rWp9iydThnLbjeQ_1
1263.59ms,「辽宁」铁岭交通广播,https://tv.iill.top/fm/2370
1264.06ms,乐陵综艺|澜露直播,http://1.94.31.214/php/qilu.php?id=dzllcs
1264.30ms,古县综合,https://l2fpdktp.live.sxmty.com/live/hls/e4c3b363cc4549788e2d983f403e07db/d99ce1eb686e41b9afc888110bd95aa7.m3u8?zshanxd
1264.79ms,浙江卫视,http://l.cztvcloud.com/channels/lantian/SXpinghu3/720p.m3u8
1264.89ms,东营区新闻|澜露直播,http://1.94.31.214/php/qilu.php?id=dydyqxw
1265.29ms,雪中悍刀行,http://jiaojirentv.top/2020/yy.php?id=1382660835
1265.34ms,「西藏」对外交通广播,https://tv.iill.top/fm/629
1265.50ms,城阳综合|澜露直播,http://47.109.155.164/爱齐鲁.php?id=qdcytv
1265.52ms,「广东」文体广播,https://tv.iill.top/fm/490
1266.27ms,「B站」王者荣耀 𝟙,https://live.iill.top/bilibili/55
1266.89ms,七师|澜露直播,https://liveout.btzx.com.cn/ybtkau/078syl.m3u8
1267.08ms,临清经济信息[768*576]|澜露直播,http://43.138.196.212/q0l.php?id=lclqjj
1267.16ms,尘封十三载第04集,https://hd.lz-cdn18.com/20230406/1698_cfd2eac2/index.m3u8
1267.51ms,「电视伴音」四川卫视,http://satellitepull.cnr.cn/live/wxscws/playlist.m3u8
1268.37ms,惠民综合|澜露直播,http://47.109.155.164/爱齐鲁.php?id=bzhmzh
1268.53ms,永夜星河,https://live.ottiptv.cc/huya/23734169
1268.78ms,荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
1268.86ms,「重庆」音乐广播,https://tv.iill.top/fm/372
1269.14ms,河北农民,http://1.94.31.214/php/hebei.php?id=nmpd
1269.16ms,士兵突击,https://live.ottiptv.cc/huya/11342430
1269.17ms,「山东」烟台音乐广播,https://tv.iill.top/fm/1377
1269.65ms,河北經濟生活,https://t.freetv.fun/live/huai-bei-jing-ji-sheng-huo-1.flv
1269.92ms,险境求生,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3f41478fa1f24606bc1bad4725df7b59/1200.m3u8
1270.83ms,「海南」音乐广播,https://tv.iill.top/fm/543
1270.99ms,山东-泰山玉皇顶,https://gcalic.v.myalicdn.com/gc/taishan06_1/index.m3u8?contentid=2820180516001
1271.09ms,「新疆」中国交通广播,https://tv.iill.top/fm/758
1271.15ms,射雕侠侣,http://jiaojirentv.top/2020/yy.php?id=1382704651
1271.26ms,九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8
1271.34ms,天映频道,http://php.jdshipin.com/smt.php?id=Celestial
1271.38ms,「四川」绵阳新闻广播,https://tv.iill.top/fm/2305
1271.56ms,珲春新闻综合,http://stream8.jlntv.cn/hctv/sd/live.m3u8?zjild&quot;
1271.62ms,「江苏」扬州电台江都广播,https://tv.iill.top/fm/856
1271.95ms,新昌休闲影视 (1080p) [Not 24/7],https://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
1272.39ms,CCTV9,https://www.freetv.top/migu/673168140.m3u8?migutoken=749c49cdc31bb395e0349adc81010adc8707f80e51e9d3491ad67bfa71388ad768f7b52c8064338a7ef45eb7ddb192fb4937b21681c82499a0c16653ad9a9bec98ff5ce6ab183e4029bbdf269e
1272.42ms,「辽宁」营口交通文艺广播,https://tv.iill.top/fm/813
1272.48ms,飞碟之谜02,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/d2454bbb542d4613a9db478dab2addfd/2000.m3u8
1272.58ms,新闻广播,https://tv.iill.top/fm/550
1272.58ms,91NRG,http://tv.nrg91.gr:1935/onweb/live/master.m3u8
1273.66ms,甘南迭部|澜露直播,https://play.kankanlive.com/live/1711955827175988.m3u8
1273.93ms,江西卫视,https://www.freetv.top/migu/783847495.m3u8?migutoken=b9ba9e2f06ddd219a9e3fb45641a0ba5c0b22ab5904c1b10ab603b4fe2eb30b2e40fdeba589cef7e7c40db7c4a0e66c90c48110a078a361a0975dd6ca0fd0a5de4c13b2c7699d4b0013a868ab6
1273.96ms,När-TV Ⓢ,https://streaming.nartv.fi/live/ngrp:NAR_TV.stream_all/playlist.m3u8
1274.01ms,黄果树六角亭瀑布,https://gcalic.v.myalicdn.com/gc/hgsspzxdpb_1/index.m3u8
1274.04ms,爱奇艺,http://php.jdshipin.com/smt.php?id=Qiyi
1274.19ms,Now星影,http://rihou.cc:555/tv/[Bx]Now星影
1274.49ms,尘封十三载第01集,https://hd.lz-cdn18.com/20230406/1701_0ba78cf7/index.m3u8
1274.64ms,HOY77,http://iptv.4666888.xyz/iptv2A.php?id=35
1274.85ms,Retro Music Television Ⓢ,https://stream.mediawork.cz/retrotv/smil:retrotv2.smil/playlist.m3u8
1275.12ms,TVB明珠台,http://php.jdshipin.com:8880/smt.php?id=pearl_twn
1275.20ms,「新疆」伊犁广播电视台维吾尔语综合广播,https://tv.iill.top/fm/1884
1275.74ms,龙山综合,https://liveplay-srs.voc.com.cn/hls/tv/146_f067fe.m3u8
1275.91ms,河南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9213&tk=a0c4f6cfaba3
1276.08ms,尘封十三载第02集,https://hd.lz-cdn18.com/20230406/1700_691f2e08/index.m3u8
1276.65ms,「青海」交通音乐广播,https://tv.iill.top/fm/616
1276.95ms,「江西」财经广播,https://tv.iill.top/fm/507
1277.17ms,「江苏」南京体育广播,https://tv.iill.top/fm/424
1277.60ms,深圳衛視,https://t.freetv.fun/live/shen-zhen-wei-shi.php
1277.61ms,梨园频道,https://dxtx.hntv.tv/live/lypd.m3u8?txSecret=10c771842a0be59e8b575d765173ec96&txTime=7B923E0A&wsSecret=a0c2a521f8148cf1246539a31d149577&wsTime=1775109565
1277.63ms,武术频道,https://dxtx.hntv.tv/live/wssj.m3u8?txSecret=c38b4d31ba4c45c6babb5c47132123e3&txTime=7ABB976A&wsSecret=c55859e1aed02ea0f34df29c33eaf535&wsTime=1775160002
1277.76ms,CCTV5+,https://www.freetv.top/migu/641886773.m3u8?migutoken=d57fee211897159700add52df7fa3cc7a33c8a36badab30689bd7e02d578ef2c5a1f2dfec5736538ddf6531be37ece2b758f850641e3bdbf9d62e9df98d925e5a8986dc9134dbcea7e2157891f
1278.63ms,句容党建频道,http://jrlive.jrntv.com/live/_definst_/dangjians/playlist.m3u8
1278.69ms,VOCALO,https://stream.wbez.org/vocalolinear
1278.79ms,「新疆」哈萨克语综合广播,https://tv.iill.top/fm/620
1279.43ms,CCTV8,https://ldocctvwbcdtxy.liveplay.myqcloud.com/ldocctvwbcd/cdrmldcctv8_1_hd.m3u8
1279.55ms,「内蒙古」呼伦贝尔蒙语广播,https://tv.iill.top/fm/583
1279.80ms,河南教育广播,https://stream.hndt.com/live/jiaoyu/playlist.m3u8
1279.97ms,「陕西」中国交通广播,https://tv.iill.top/fm/756
1280.64ms,神医喜来乐,http://jiaojirentv.top/2020/yy.php?id=1382714119
1280.65ms,蔡明小品,http://jiaojirentv.top/2020/yy.php?id=1354936177
1282.22ms,「湖南」音乐之声,https://tv.iill.top/fm/1060
1282.67ms,「吉林」白山交通广播,https://tv.iill.top/fm/1960
1282.88ms,中央电视塔东,https://gcalic.v.myalicdn.com/gc/ztd_1/index.m3u8
1283.01ms,象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed
1283.28ms,镇江新闻综合,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8
1283.90ms,「广西」北部湾之声,https://tv.iill.top/fm/589
1283.95ms,「河南」新乡交通广播,https://tv.iill.top/fm/1020
1284.17ms,「山东」青岛西海岸综合广播,https://tv.iill.top/fm/1573
1284.58ms,「内蒙古」汉语新闻综合广播,https://tv.iill.top/fm/576
1284.70ms,「新疆」维吾尔语综合广播,https://tv.iill.top/fm/619
1284.99ms,「广东」清远交通音乐广播,https://tv.iill.top/fm/2197
1285.11ms,乌龙闯情关,https://live.ottiptv.cc/huya/26355767
1285.54ms,「湖北」襄阳综合广播,https://tv.iill.top/fm/2008
1285.92ms,「四川」城市之音,https://tv.iill.top/fm/450
1286.10ms,千禧经典台,http://php.jdshipin.com:8880/smt.php?id=Tvbclassic
1286.91ms,TV Nova,https://stream.agatin.hr:3727/live/tvnovalive.m3u8
1286.94ms,火蓝刀锋,http://jiaojirentv.top/2020/yy.php?id=1382737892
1286.95ms,「广西」南宁990新闻台,https://tv.iill.top/fm/1085
1287.21ms,「电视伴音」广东卫视,http://satellitepull.cnr.cn/live/wxgdws/playlist.m3u8
1287.40ms,萧山生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
1287.72ms,河北公共,http://1.94.31.214/php/hebei.php?id=hbgg
1287.97ms,陈瑞-烛光里的妈妈,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1024266&response=res&format=mp4&type=convert_url
1288.13ms,滨海2,http://traffic.jbh.tjbh.com/live/bhtv20/playlist.m3u8
1288.32ms,灌阳新闻综合,https://ls.qingting.fm/live/5043/64k.m3u8
1288.58ms,「江苏」新闻广播,https://tv.iill.top/fm/413
1288.83ms,鬼吹灯之怒晴湘西,https://live.ottiptv.cc/huya/11602075
1288.90ms,「虎牙」王者荣耀 𝟙,https://live.iill.top/huya/660002
1288.90ms,成都大熊猫成年园B,https://gcwbndtxy.liveplay.myqcloud.com/gcwbnd/xiongmao02_2/index.m3u8
1289.11ms,美亚电影台,http://php.jdshipin.com/smt.php?id=meiyamovie_twn
1289.15ms,「宁夏」新闻广播,https://tv.iill.top/fm/469
1289.30ms,「四川」南充交通音乐广播,https://tv.iill.top/fm/742
1289.32ms,ASMR_Arale,https://live.iill.top/twitch/asmr_arale
1289.42ms,「浙江」湖州交通文艺广播,https://tv.iill.top/fm/709
1289.98ms,「江西」鹰潭交通音乐广播,https://tv.iill.top/fm/1748
1290.61ms,TVB明珠,http://php.jdshipin.com/smt.php?id=pearl_twn
1290.81ms,「河北」农民广播,https://tv.iill.top/fm/773
1290.85ms,CCTV8,https://t.freetv.fun/live/cctv8-5.php
1291.37ms,射雕英雄传83版,http://jiaojirentv.top/2020/yy.php?id=1354210357
1292.64ms,临沭生活|澜露直播,http://1.94.31.214/php/qilu.php?id=lyls2
1292.81ms,浙江生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?
1293.29ms,「重庆」綦江综合广播,https://tv.iill.top/fm/3273
1293.52ms,「江苏」交通广播,https://tv.iill.top/fm/418
1293.60ms,「山东」潍坊音乐广播,https://tv.iill.top/fm/2179
1293.70ms,湖南衛視,https://t.freetv.fun/live/hu-nan-wei-shi-9.php
1293.80ms,「辽宁」乡村广播,https://tv.iill.top/fm/441
1294.10ms,「河北」武安融媒综合广播,https://tv.iill.top/fm/1493
1294.72ms,CCTV8,https://t.freetv.fun/live/cctv8-3.php
1295.39ms,「新疆」乌鲁木齐维吾尔语广播,https://tv.iill.top/fm/2301
1296.25ms,生活广播,https://tv.iill.top/fm/555
1296.44ms,「山东」威海交通广播,https://tv.iill.top/fm/1399
1296.68ms,CCTV6,https://t.freetv.fun/live/cctv6.php
1296.69ms,CCTV1,https://www.freetv.top/migu/608807420.m3u8?migutoken=9674d857d6e43e0789d8ec76bab7cdbe190192db368f8f0e2f8018a3e2a160ee9f9ce8d41030046da2b0373378dd65c74a6af0f9a31b8828027b8367d720ea077aef2f2a08a603b4e16074c6b9
1296.82ms,「海南」民生广播,https://tv.iill.top/fm/1100
1297.05ms,定陶2|澜露直播,http://1.94.31.214/php/qilu.php?id=hzdt2
1297.20ms,台州温岭综合,http://35813.hlsplay.aodianyun.com/tv_radio_35813/tv_channel_911.m3u8
1297.53ms,「浙江」女主播电台,https://tv.iill.top/fm/465
1298.01ms,宰相刘罗锅,http://jiaojirentv.top/2020/yy.php?id=1382745191
1298.05ms,楚汉骄雄,http://cdn.jdshipin.com:8880/huya.php?id=29465854
1298.07ms,「海南」交通广播,https://tv.iill.top/fm/542
1298.10ms,「重庆」交通广播,https://tv.iill.top/fm/1697
1298.54ms,郯城1|澜露直播,http://1.94.31.214/php/qilu.php?id=lytc1
1298.88ms,龙南|澜露直播,https://play-hsbj.vzan.com/1670294060/707321619705783642/live.m3u8
1299.09ms,沾化综艺|澜露直播,http://1.94.31.214/php/qilu.php?id=bzzhzy
1299.12ms,CRI 环球资讯广播,https://satellitepull.cnr.cn/live/wxhqzx01/playlist.m3u8
1299.36ms,无棣综艺|澜露直播,http://1.94.31.214/php/qilu.php?id=bzwdzy
1299.61ms,鬼吹灯之龙岭迷窟,https://live.ottiptv.cc/huya/29465863
1299.63ms,信阳文旅|澜露直播,http://help.lwfz.fun:8800/rtp/239.16.10.71:2000
1299.94ms,CCTV2,https://www.freetv.top/migu/631780532.m3u8?migutoken=bc1f11ad864868ebb56019151a09f0ade9d629390f012e89ad2c31cb551231423b6a35211bf66f1795cc6720a373c8637c1f0f6cff1e4f7cd112708179659abf6a2f71d1d9a8acc83d311b83ff
